1-53    48ef9c4600406ca037a7b6c18ea7fcb23c01bb408de4f2fb8d2ef7c5107c07e8
zcXoj6yPx6JFafmfDzvmWoRjxXuBg3pmxcHFZTvnnXN5FQzwsHqqZ3oLVhzYdgarFYt4yKgqt3EQCsgkNZmiPD2Dc4T7e4r	157.07174018
zcPyDZhzb1E8K8q1ysKRE8tdNs2CM8H2JFNwxcQjmTDNPGxbz5oQNPDxdUdVs92AQGQP7MpYimZ9T3eU5Mud2cKmLVDd7Bk	156.94788201
zcRZsCTyLMEN75bEaKYBFA7sD7PdjK3uSrG6ZNG7AgNd58pDZF7adkrzart5VJZ5QRuK2QiArWHAXpDDnVQRznYWKvwHE3X	156.02308989
zcB2PGdoYLDZmHRGdZuGPuNPRz9S8tXUfPzRyHUZfhQCKqVodXoeVDN9PrRRVNmNvb5JBvRRDB3MpkXGocZQUQFkgtYxtqS	154.67576279
zcQAoPZzptgncVKKuMyABtGGHoeEdx6hfjosjVVcYG3fTixniiKMqKX5a8WcDXRGHdvrhUDz5Wkw9kT6mXBM94Qa58bZjqz	153.49082494
zcg2yYTjGrLh6SoQx6BJd8vX1urBfBZug5t3S4vAfLsz9qtyzgEyV1NuEKytfz51SRDVJpbnWyPZqaAbQs4ZE7Yv5dxkH2k	153.35621978
zcV3E8BcWc4KJkY1xPdgUwKxY43NrEKCFy1K8Q9Dm2dnNsc8BFMQDr4q7i3552YEGVaXzLQnCW6Kp6jtXwR33LjBgaGdA4Z	151.54621308
zcdbB4j9B3WxDuMCKpnYyrc4Bb2GcVXqQnb8aVuTpJSrh1XErzRYQEvpbnRRPyACegY2i8Lk8P7FjAJk4ySd5KnF8FSmhcT	151.49281674
zcMbb66fHVoRZU5HSmBBAzpnYAEFyHsoiUXRp4HgQaSnvoHv5MwLe7Xe95JupSC3qXt5ajMQn7b5BB37oc5oNwy8k7ffsTX	151.22899794
zcR1pdbjomXVPtffobrSddDPY7tvetyAB6dLuDvN8vqMvx6xqULTTCbwCTUfgwKWtSchHtcLWkEY5g1d1ffbtiEKFLhfJCk	151.16116460
zcLWjVtQsSvHqdzFHxVvjipMuSjqYiZ7sSH3CFis65xmvvo26oXUBVnru6FvTp5xjx3McKsaTsC1U9DJu3b63ygZfKvUTXs	150.88608391
zcBjU9P4dGJQAUugmBsTkun8AdPVgYbmkCRWUYTq3G2qmQYzMcpsBDbLvo8EKZFLRb2Gi7yPfFSpL5aKdMiVfgcgMt1mW64	149.51511499
